1603325120,2213582,2020-10-22 00:05:20
1603325696,2213583,2020-10-22 00:14:56
1603326306,2213584,2020-10-22 00:25:06
1603326425,2213585,2020-10-22 00:27:05
1603326601,2213586,2020-10-22 00:30:01
1603326719,2213587,2020-10-22 00:31:59
1603326766,2213588,2020-10-22 00:32:46
1603326872,2213589,2020-10-22 00:34:32
1603327033,2213590,2020-10-22 00:37:13
1603327071,2213591,2020-10-22 00:37:51
1603327103,2213592,2020-10-22 00:38:23
1603327398,2213593,2020-10-22 00:43:18
1603327624,2213594,2020-10-22 00:47:04
1603327762,2213595,2020-10-22 00:49:22
1603327880,2213596,2020-10-22 00:51:20
1603328209,2213597,2020-10-22 00:56:49
1603328239,2213598,2020-10-22 00:57:19
1603328251,2213599,2020-10-22 00:57:31
1603328329,2213600,2020-10-22 00:58:49
1603328410,2213601,2020-10-22 01:00:10
1603328702,2213602,2020-10-22 01:05:02
1603328705,2213603,2020-10-22 01:05:05
1603328825,2213604,2020-10-22 01:07:05
1603329152,2213605,2020-10-22 01:12:32
1603329326,2213606,2020-10-22 01:15:26
1603329661,2213607,2020-10-22 01:21:01
1603329775,2213608,2020-10-22 01:22:55
1603329778,2213609,2020-10-22 01:22:58
1603330049,2213610,2020-10-22 01:27:29
1603330165,2213611,2020-10-22 01:29:25
1603330307,2213612,2020-10-22 01:31:47
1603330394,2213613,2020-10-22 01:33:14
1603330456,2213614,2020-10-22 01:34:16
1603330595,2213615,2020-10-22 01:36:35
1603330962,2213616,2020-10-22 01:42:42
1603330975,2213617,2020-10-22 01:42:55
1603331379,2213618,2020-10-22 01:49:39
1603331573,2213619,2020-10-22 01:52:53
1603331595,2213620,2020-10-22 01:53:15
1603332184,2213621,2020-10-22 02:03:04
1603332331,2213622,2020-10-22 02:05:31
1603332689,2213623,2020-10-22 02:11:29
1603332753,2213624,2020-10-22 02:12:33
1603332765,2213625,2020-10-22 02:12:45
1603332771,2213626,2020-10-22 02:12:51
1603332778,2213627,2020-10-22 02:12:58
1603332951,2213628,2020-10-22 02:15:51
1603333210,2213629,2020-10-22 02:20:10
1603333300,2213630,2020-10-22 02:21:40
1603333379,2213631,2020-10-22 02:22:59
1603333502,2213632,2020-10-22 02:25:02
1603333571,2213633,2020-10-22 02:26:11
1603333618,2213634,2020-10-22 02:26:58
1603333718,2213635,2020-10-22 02:28:38
1603333921,2213636,2020-10-22 02:32:01
1603333931,2213637,2020-10-22 02:32:11
1603334134,2213638,2020-10-22 02:35:34
1603334164,2213639,2020-10-22 02:36:04
1603334182,2213640,2020-10-22 02:36:22
1603334390,2213641,2020-10-22 02:39:50
1603334558,2213642,2020-10-22 02:42:38
1603334710,2213643,2020-10-22 02:45:10
1603334783,2213644,2020-10-22 02:46:23
1603334870,2213645,2020-10-22 02:47:50
1603334908,2213646,2020-10-22 02:48:28
1603335060,2213647,2020-10-22 02:51:00
1603335213,2213648,2020-10-22 02:53:33
1603335269,2213649,2020-10-22 02:54:29
1603335357,2213650,2020-10-22 02:55:57
1603335433,2213651,2020-10-22 02:57:13
1603335436,2213652,2020-10-22 02:57:16
1603335608,2213653,2020-10-22 03:00:08
1603335674,2213654,2020-10-22 03:01:14
1603335784,2213655,2020-10-22 03:03:04
1603335800,2213656,2020-10-22 03:03:20
1603335903,2213657,2020-10-22 03:05:03
1603336071,2213658,2020-10-22 03:07:51
1603336229,2213659,2020-10-22 03:10:29
1603336268,2213660,2020-10-22 03:11:08
1603336388,2213661,2020-10-22 03:13:08
1603336655,2213662,2020-10-22 03:17:35
1603337073,2213663,2020-10-22 03:24:33
1603337074,2213664,2020-10-22 03:24:34
1603337149,2213665,2020-10-22 03:25:49
1603337197,2213666,2020-10-22 03:26:37
1603337233,2213667,2020-10-22 03:27:13
1603337393,2213668,2020-10-22 03:29:53
1603337490,2213669,2020-10-22 03:31:30
1603338057,2213670,2020-10-22 03:40:57
1603338398,2213671,2020-10-22 03:46:38
1603338430,2213672,2020-10-22 03:47:10
1603338449,2213673,2020-10-22 03:47:29
1603338746,2213674,2020-10-22 03:52:26
1603338770,2213675,2020-10-22 03:52:50
1603338796,2213676,2020-10-22 03:53:16
1603338881,2213677,2020-10-22 03:54:41
1603338968,2213678,2020-10-22 03:56:08
1603339010,2213679,2020-10-22 03:56:50
1603339152,2213680,2020-10-22 03:59:12
1603339242,2213681,2020-10-22 04:00:42
1603339418,2213682,2020-10-22 04:03:38
1603339433,2213683,2020-10-22 04:03:53
1603339768,2213684,2020-10-22 04:09:28
1603339785,2213685,2020-10-22 04:09:45
1603339798,2213686,2020-10-22 04:09:58
1603339980,2213687,2020-10-22 04:13:00
1603340054,2213688,2020-10-22 04:14:14
1603340103,2213689,2020-10-22 04:15:03
1603340846,2213690,2020-10-22 04:27:26
1603340915,2213691,2020-10-22 04:28:35
1603340978,2213692,2020-10-22 04:29:38
1603341128,2213693,2020-10-22 04:32:08
1603341525,2213694,2020-10-22 04:38:45
1603341704,2213695,2020-10-22 04:41:44
1603341740,2213696,2020-10-22 04:42:20
1603341999,2213697,2020-10-22 04:46:39
1603342346,2213698,2020-10-22 04:52:26
1603342472,2213699,2020-10-22 04:54:32
1603342598,2213700,2020-10-22 04:56:38
1603342603,2213701,2020-10-22 04:56:43
1603342640,2213702,2020-10-22 04:57:20
1603343102,2213703,2020-10-22 05:05:02
1603343110,2213704,2020-10-22 05:05:10
1603343141,2213705,2020-10-22 05:05:41
1603343288,2213706,2020-10-22 05:08:08
1603343523,2213707,2020-10-22 05:12:03
1603343755,2213708,2020-10-22 05:15:55
1603343785,2213709,2020-10-22 05:16:25
1603343867,2213710,2020-10-22 05:17:47
1603343935,2213711,2020-10-22 05:18:55
1603344004,2213712,2020-10-22 05:20:04
1603344076,2213713,2020-10-22 05:21:16
1603344147,2213714,2020-10-22 05:22:27
1603344278,2213715,2020-10-22 05:24:38
1603344496,2213716,2020-10-22 05:28:16
1603344566,2213717,2020-10-22 05:29:26
1603344601,2213718,2020-10-22 05:30:01
1603344774,2213719,2020-10-22 05:32:54
1603344822,2213720,2020-10-22 05:33:42
1603345029,2213721,2020-10-22 05:37:09
1603345344,2213722,2020-10-22 05:42:24
1603345433,2213723,2020-10-22 05:43:53
1603345533,2213724,2020-10-22 05:45:33
1603345584,2213725,2020-10-22 05:46:24
1603345607,2213726,2020-10-22 05:46:47
1603345788,2213727,2020-10-22 05:49:48
1603345957,2213728,2020-10-22 05:52:37
1603345969,2213729,2020-10-22 05:52:49
1603346304,2213730,2020-10-22 05:58:24
1603346736,2213731,2020-10-22 06:05:36
1603346760,2213732,2020-10-22 06:06:00
1603346764,2213733,2020-10-22 06:06:04
1603346872,2213734,2020-10-22 06:07:52
1603347010,2213735,2020-10-22 06:10:10
1603347148,2213736,2020-10-22 06:12:28
1603347201,2213737,2020-10-22 06:13:21
1603347351,2213738,2020-10-22 06:15:51
1603347532,2213739,2020-10-22 06:18:52
1603347597,2213740,2020-10-22 06:19:57
1603347638,2213741,2020-10-22 06:20:38
1603347795,2213742,2020-10-22 06:23:15
1603347850,2213743,2020-10-22 06:24:10
1603347933,2213744,2020-10-22 06:25:33
1603348019,2213745,2020-10-22 06:26:59
1603348025,2213746,2020-10-22 06:27:05
1603348027,2213747,2020-10-22 06:27:07
1603348197,2213748,2020-10-22 06:29:57
1603348568,2213749,2020-10-22 06:36:08
1603348672,2213750,2020-10-22 06:37:52
1603348721,2213751,2020-10-22 06:38:41
1603349124,2213752,2020-10-22 06:45:24
1603349414,2213753,2020-10-22 06:50:14
1603349551,2213754,2020-10-22 06:52:31
1603349594,2213755,2020-10-22 06:53:14
1603349794,2213756,2020-10-22 06:56:34
1603350185,2213757,2020-10-22 07:03:05
1603350450,2213758,2020-10-22 07:07:30
1603350637,2213759,2020-10-22 07:10:37
1603350685,2213760,2020-10-22 07:11:25
1603350852,2213761,2020-10-22 07:14:12
1603351059,2213762,2020-10-22 07:17:39
1603351353,2213763,2020-10-22 07:22:33
1603351364,2213764,2020-10-22 07:22:44
1603351540,2213765,2020-10-22 07:25:40
1603351556,2213766,2020-10-22 07:25:56
1603351625,2213767,2020-10-22 07:27:05
1603351699,2213768,2020-10-22 07:28:19
1603351860,2213769,2020-10-22 07:31:00
1603351915,2213770,2020-10-22 07:31:55
1603352476,2213771,2020-10-22 07:41:16
1603352506,2213772,2020-10-22 07:41:46
1603353375,2213773,2020-10-22 07:56:15
1603353428,2213774,2020-10-22 07:57:08
1603353513,2213775,2020-10-22 07:58:33
1603353799,2213776,2020-10-22 08:03:19
1603354008,2213777,2020-10-22 08:06:48
1603354070,2213778,2020-10-22 08:07:50
1603354621,2213779,2020-10-22 08:17:01
1603355094,2213780,2020-10-22 08:24:54
1603355721,2213781,2020-10-22 08:35:21
1603355781,2213782,2020-10-22 08:36:21
1603355846,2213783,2020-10-22 08:37:26
1603355880,2213784,2020-10-22 08:38:00
1603355970,2213785,2020-10-22 08:39:30
1603356094,2213786,2020-10-22 08:41:34
1603356566,2213787,2020-10-22 08:49:26
1603356648,2213788,2020-10-22 08:50:48
1603356770,2213789,2020-10-22 08:52:50
1603356773,2213790,2020-10-22 08:52:53
1603356925,2213791,2020-10-22 08:55:25
1603357186,2213792,2020-10-22 08:59:46
1603357269,2213793,2020-10-22 09:01:09
1603357325,2213794,2020-10-22 09:02:05
1603357529,2213795,2020-10-22 09:05:29
1603357556,2213796,2020-10-22 09:05:56
1603357897,2213797,2020-10-22 09:11:37
1603357940,2213798,2020-10-22 09:12:20
1603358022,2213799,2020-10-22 09:13:42
1603358456,2213800,2020-10-22 09:20:56
1603358536,2213801,2020-10-22 09:22:16
1603358732,2213802,2020-10-22 09:25:32
1603359416,2213803,2020-10-22 09:36:56
1603359445,2213804,2020-10-22 09:37:25
1603359622,2213805,2020-10-22 09:40:22
1603359636,2213806,2020-10-22 09:40:36
1603359721,2213807,2020-10-22 09:42:01
1603359728,2213808,2020-10-22 09:42:08
1603359784,2213809,2020-10-22 09:43:04
1603359792,2213810,2020-10-22 09:43:12
1603359916,2213811,2020-10-22 09:45:16
1603359958,2213812,2020-10-22 09:45:58
1603359963,2213813,2020-10-22 09:46:03
1603360044,2213814,2020-10-22 09:47:24
1603360125,2213815,2020-10-22 09:48:45
1603360146,2213816,2020-10-22 09:49:06
1603360192,2213817,2020-10-22 09:49:52
1603360293,2213818,2020-10-22 09:51:33
1603360303,2213819,2020-10-22 09:51:43
1603360629,2213820,2020-10-22 09:57:09
1603360678,2213821,2020-10-22 09:57:58
1603360723,2213822,2020-10-22 09:58:43
1603360808,2213823,2020-10-22 10:00:08
1603360906,2213824,2020-10-22 10:01:46
1603360974,2213825,2020-10-22 10:02:54
1603361276,2213826,2020-10-22 10:07:56
1603361753,2213827,2020-10-22 10:15:53
1603361802,2213828,2020-10-22 10:16:42
1603362004,2213829,2020-10-22 10:20:04
1603362278,2213830,2020-10-22 10:24:38
1603362309,2213831,2020-10-22 10:25:09
1603362746,2213832,2020-10-22 10:32:26
1603362768,2213833,2020-10-22 10:32:48
1603362777,2213834,2020-10-22 10:32:57
1603362814,2213835,2020-10-22 10:33:34
1603362847,2213836,2020-10-22 10:34:07
1603362890,2213837,2020-10-22 10:34:50
1603362948,2213838,2020-10-22 10:35:48
1603362969,2213839,2020-10-22 10:36:09
1603363095,2213840,2020-10-22 10:38:15
1603363112,2213841,2020-10-22 10:38:32
1603363137,2213842,2020-10-22 10:38:57
1603363159,2213843,2020-10-22 10:39:19
1603363200,2213844,2020-10-22 10:40:00
1603363378,2213845,2020-10-22 10:42:58
1603363451,2213846,2020-10-22 10:44:11
1603363516,2213847,2020-10-22 10:45:16
1603363544,2213848,2020-10-22 10:45:44
1603363834,2213849,2020-10-22 10:50:34
1603363967,2213850,2020-10-22 10:52:47
1603364017,2213851,2020-10-22 10:53:37
1603364144,2213852,2020-10-22 10:55:44
1603364163,2213853,2020-10-22 10:56:03
1603364213,2213854,2020-10-22 10:56:53
1603364403,2213855,2020-10-22 11:00:03
1603364408,2213856,2020-10-22 11:00:08
1603364488,2213857,2020-10-22 11:01:28
1603364580,2213858,2020-10-22 11:03:00
1603364648,2213859,2020-10-22 11:04:08
1603364701,2213860,2020-10-22 11:05:01
1603364832,2213861,2020-10-22 11:07:12
1603364957,2213862,2020-10-22 11:09:17
1603365092,2213863,2020-10-22 11:11:32
1603365104,2213864,2020-10-22 11:11:44
1603365652,2213865,2020-10-22 11:20:52
1603365696,2213866,2020-10-22 11:21:36
1603365774,2213867,2020-10-22 11:22:54
1603365790,2213868,2020-10-22 11:23:10
1603365905,2213869,2020-10-22 11:25:05
1603366090,2213870,2020-10-22 11:28:10
1603366662,2213871,2020-10-22 11:37:42
1603366861,2213872,2020-10-22 11:41:01
1603366882,2213873,2020-10-22 11:41:22
1603366948,2213874,2020-10-22 11:42:28
1603366954,2213875,2020-10-22 11:42:34
1603366991,2213876,2020-10-22 11:43:11
1603367019,2213877,2020-10-22 11:43:39
1603367163,2213878,2020-10-22 11:46:03
1603367200,2213879,2020-10-22 11:46:40
1603367379,2213880,2020-10-22 11:49:39
1603367552,2213881,2020-10-22 11:52:32
1603367644,2213882,2020-10-22 11:54:04
1603367883,2213883,2020-10-22 11:58:03
1603367944,2213884,2020-10-22 11:59:04
1603367967,2213885,2020-10-22 11:59:27
1603367975,2213886,2020-10-22 11:59:35
1603368320,2213887,2020-10-22 12:05:20
1603368329,2213888,2020-10-22 12:05:29
1603368571,2213889,2020-10-22 12:09:31
1603368955,2213890,2020-10-22 12:15:55
1603369050,2213891,2020-10-22 12:17:30
1603369110,2213892,2020-10-22 12:18:30
1603369153,2213893,2020-10-22 12:19:13
1603369214,2213894,2020-10-22 12:20:14
1603369269,2213895,2020-10-22 12:21:09
1603369302,2213896,2020-10-22 12:21:42
1603369314,2213897,2020-10-22 12:21:54
1603369635,2213898,2020-10-22 12:27:15
1603369801,2213899,2020-10-22 12:30:01
1603369858,2213900,2020-10-22 12:30:58
1603369937,2213901,2020-10-22 12:32:17
1603370220,2213902,2020-10-22 12:37:00
1603370307,2213903,2020-10-22 12:38:27
1603370485,2213904,2020-10-22 12:41:25
1603370882,2213905,2020-10-22 12:48:02
1603371046,2213906,2020-10-22 12:50:46
1603371108,2213907,2020-10-22 12:51:48
1603371395,2213908,2020-10-22 12:56:35
1603371540,2213909,2020-10-22 12:59:00
1603371851,2213910,2020-10-22 13:04:11
1603371975,2213911,2020-10-22 13:06:15
1603372018,2213912,2020-10-22 13:06:58
1603372061,2213913,2020-10-22 13:07:41
1603372077,2213914,2020-10-22 13:07:57
1603372242,2213915,2020-10-22 13:10:42
1603372244,2213916,2020-10-22 13:10:44
1603372508,2213917,2020-10-22 13:15:08
1603372514,2213918,2020-10-22 13:15:14
1603372898,2213919,2020-10-22 13:21:38
1603372928,2213920,2020-10-22 13:22:08
1603373011,2213921,2020-10-22 13:23:31
1603373193,2213922,2020-10-22 13:26:33
1603373543,2213923,2020-10-22 13:32:23
1603373561,2213924,2020-10-22 13:32:41
1603373848,2213925,2020-10-22 13:37:28
1603373871,2213926,2020-10-22 13:37:51
1603374275,2213927,2020-10-22 13:44:35
1603374388,2213928,2020-10-22 13:46:28
1603374527,2213929,2020-10-22 13:48:47
1603374644,2213930,2020-10-22 13:50:44
1603374666,2213931,2020-10-22 13:51:06
1603374881,2213932,2020-10-22 13:54:41
1603375063,2213933,2020-10-22 13:57:43
1603375105,2213934,2020-10-22 13:58:25
1603375383,2213935,2020-10-22 14:03:03
1603375449,2213936,2020-10-22 14:04:09
1603375478,2213937,2020-10-22 14:04:38
1603375501,2213938,2020-10-22 14:05:01
1603375980,2213939,2020-10-22 14:13:00
1603376041,2213940,2020-10-22 14:14:01
1603376138,2213941,2020-10-22 14:15:38
1603376210,2213942,2020-10-22 14:16:50
1603376272,2213943,2020-10-22 14:17:52
1603376296,2213944,2020-10-22 14:18:16
1603376481,2213945,2020-10-22 14:21:21
1603376567,2213946,2020-10-22 14:22:47
1603376794,2213947,2020-10-22 14:26:34
1603377077,2213948,2020-10-22 14:31:17
1603377385,2213949,2020-10-22 14:36:25
1603377424,2213950,2020-10-22 14:37:04
1603377432,2213951,2020-10-22 14:37:12
1603377700,2213952,2020-10-22 14:41:40
1603377968,2213953,2020-10-22 14:46:08
1603378158,2213954,2020-10-22 14:49:18
1603378325,2213955,2020-10-22 14:52:05
1603378396,2213956,2020-10-22 14:53:16
1603378509,2213957,2020-10-22 14:55:09
1603378520,2213958,2020-10-22 14:55:20
1603378634,2213959,2020-10-22 14:57:14
1603378638,2213960,2020-10-22 14:57:18
1603378764,2213961,2020-10-22 14:59:24
1603378806,2213962,2020-10-22 15:00:06
1603378811,2213963,2020-10-22 15:00:11
1603378890,2213964,2020-10-22 15:01:30
1603379074,2213965,2020-10-22 15:04:34
1603379239,2213966,2020-10-22 15:07:19
1603379351,2213967,2020-10-22 15:09:11
1603379470,2213968,2020-10-22 15:11:10
1603379621,2213969,2020-10-22 15:13:41
1603379844,2213970,2020-10-22 15:17:24
1603379982,2213971,2020-10-22 15:19:42
1603380112,2213972,2020-10-22 15:21:52
1603380310,2213973,2020-10-22 15:25:10
1603380334,2213974,2020-10-22 15:25:34
1603380337,2213975,2020-10-22 15:25:37
1603380444,2213976,2020-10-22 15:27:24
1603380532,2213977,2020-10-22 15:28:52
1603381042,2213978,2020-10-22 15:37:22
1603381045,2213979,2020-10-22 15:37:25
1603381201,2213980,2020-10-22 15:40:01
1603381217,2213981,2020-10-22 15:40:17
1603381328,2213982,2020-10-22 15:42:08
1603381400,2213983,2020-10-22 15:43:20
1603381560,2213984,2020-10-22 15:46:00
1603381640,2213985,2020-10-22 15:47:20
1603381673,2213986,2020-10-22 15:47:53
1603382338,2213987,2020-10-22 15:58:58
1603382436,2213988,2020-10-22 16:00:36
1603382506,2213989,2020-10-22 16:01:46
1603382525,2213990,2020-10-22 16:02:05
1603382571,2213991,2020-10-22 16:02:51
1603382598,2213992,2020-10-22 16:03:18
1603382891,2213993,2020-10-22 16:08:11
1603382952,2213994,2020-10-22 16:09:12
1603382963,2213995,2020-10-22 16:09:23
1603383047,2213996,2020-10-22 16:10:47
1603383142,2213997,2020-10-22 16:12:22
1603383661,2213998,2020-10-22 16:21:01
1603383717,2213999,2020-10-22 16:21:57
1603383792,2214000,2020-10-22 16:23:12
1603384226,2214001,2020-10-22 16:30:26
1603384268,2214002,2020-10-22 16:31:08
1603384375,2214003,2020-10-22 16:32:55
1603384533,2214004,2020-10-22 16:35:33
1603384620,2214005,2020-10-22 16:37:00
1603384730,2214006,2020-10-22 16:38:50
1603384901,2214007,2020-10-22 16:41:41
1603384975,2214008,2020-10-22 16:42:55
1603385043,2214009,2020-10-22 16:44:03
1603385047,2214010,2020-10-22 16:44:07
1603385055,2214011,2020-10-22 16:44:15
1603385119,2214012,2020-10-22 16:45:19
1603385339,2214013,2020-10-22 16:48:59
1603385363,2214014,2020-10-22 16:49:23
1603385382,2214015,2020-10-22 16:49:42
1603385710,2214016,2020-10-22 16:55:10
1603385718,2214017,2020-10-22 16:55:18
1603385759,2214018,2020-10-22 16:55:59
1603385788,2214019,2020-10-22 16:56:28
1603385797,2214020,2020-10-22 16:56:37
1603385842,2214021,2020-10-22 16:57:22
1603385943,2214022,2020-10-22 16:59:03
1603386105,2214023,2020-10-22 17:01:45
1603386184,2214024,2020-10-22 17:03:04
1603386205,2214025,2020-10-22 17:03:25
1603386359,2214026,2020-10-22 17:05:59
1603386532,2214027,2020-10-22 17:08:52
1603386590,2214028,2020-10-22 17:09:50
1603386596,2214029,2020-10-22 17:09:56
1603386600,2214030,2020-10-22 17:10:00
1603386751,2214031,2020-10-22 17:12:31
1603386777,2214032,2020-10-22 17:12:57
1603386782,2214033,2020-10-22 17:13:02
1603386830,2214034,2020-10-22 17:13:50
1603386842,2214035,2020-10-22 17:14:02
1603386948,2214036,2020-10-22 17:15:48
1603386977,2214037,2020-10-22 17:16:17
1603387003,2214038,2020-10-22 17:16:43
1603387212,2214039,2020-10-22 17:20:12
1603387272,2214040,2020-10-22 17:21:12
1603387505,2214041,2020-10-22 17:25:05
1603387558,2214042,2020-10-22 17:25:58
1603387740,2214043,2020-10-22 17:29:00
1603387828,2214044,2020-10-22 17:30:28
1603387846,2214045,2020-10-22 17:30:46
1603387900,2214046,2020-10-22 17:31:40
1603388091,2214047,2020-10-22 17:34:51
1603388242,2214048,2020-10-22 17:37:22
1603388403,2214049,2020-10-22 17:40:03
1603388591,2214050,2020-10-22 17:43:11
1603388787,2214051,2020-10-22 17:46:27
1603388857,2214052,2020-10-22 17:47:37
1603389164,2214053,2020-10-22 17:52:44
1603389352,2214054,2020-10-22 17:55:52
1603389449,2214055,2020-10-22 17:57:29
1603389457,2214056,2020-10-22 17:57:37
1603389466,2214057,2020-10-22 17:57:46
1603389987,2214058,2020-10-22 18:06:27
1603390050,2214059,2020-10-22 18:07:30
1603390201,2214060,2020-10-22 18:10:01
1603390245,2214061,2020-10-22 18:10:45
1603390436,2214062,2020-10-22 18:13:56
1603390454,2214063,2020-10-22 18:14:14
1603390691,2214064,2020-10-22 18:18:11
1603390727,2214065,2020-10-22 18:18:47
1603390792,2214066,2020-10-22 18:19:52
1603390911,2214067,2020-10-22 18:21:51
1603391007,2214068,2020-10-22 18:23:27
1603391012,2214069,2020-10-22 18:23:32
1603391049,2214070,2020-10-22 18:24:09
1603391417,2214071,2020-10-22 18:30:17
1603392170,2214072,2020-10-22 18:42:50
1603392285,2214073,2020-10-22 18:44:45
1603392292,2214074,2020-10-22 18:44:52
1603392489,2214075,2020-10-22 18:48:09
1603392755,2214076,2020-10-22 18:52:35
1603392942,2214077,2020-10-22 18:55:42
1603393142,2214078,2020-10-22 18:59:02
1603393290,2214079,2020-10-22 19:01:30
1603393388,2214080,2020-10-22 19:03:08
1603393441,2214081,2020-10-22 19:04:01
1603393489,2214082,2020-10-22 19:04:49
1603393615,2214083,2020-10-22 19:06:55
1603393641,2214084,2020-10-22 19:07:21
1603394055,2214085,2020-10-22 19:14:15
1603394118,2214086,2020-10-22 19:15:18
1603394122,2214087,2020-10-22 19:15:22
1603394276,2214088,2020-10-22 19:17:56
1603394466,2214089,2020-10-22 19:21:06
1603395324,2214090,2020-10-22 19:35:24
1603395341,2214091,2020-10-22 19:35:41
1603395449,2214092,2020-10-22 19:37:29
1603395497,2214093,2020-10-22 19:38:17
1603395579,2214094,2020-10-22 19:39:39
1603395681,2214095,2020-10-22 19:41:21
1603395716,2214096,2020-10-22 19:41:56
1603395835,2214097,2020-10-22 19:43:55
1603395913,2214098,2020-10-22 19:45:13
1603396099,2214099,2020-10-22 19:48:19
1603396144,2214100,2020-10-22 19:49:04
1603396258,2214101,2020-10-22 19:50:58
1603396428,2214102,2020-10-22 19:53:48
1603396472,2214103,2020-10-22 19:54:32
1603396502,2214104,2020-10-22 19:55:02
1603396607,2214105,2020-10-22 19:56:47
1603396722,2214106,2020-10-22 19:58:42
1603397077,2214107,2020-10-22 20:04:37
1603397150,2214108,2020-10-22 20:05:50
1603397287,2214109,2020-10-22 20:08:07
1603397295,2214110,2020-10-22 20:08:15
1603397514,2214111,2020-10-22 20:11:54
1603397643,2214112,2020-10-22 20:14:03
1603397694,2214113,2020-10-22 20:14:54
1603397827,2214114,2020-10-22 20:17:07
1603397851,2214115,2020-10-22 20:17:31
1603397905,2214116,2020-10-22 20:18:25
1603398216,2214117,2020-10-22 20:23:36
1603398320,2214118,2020-10-22 20:25:20
1603398350,2214119,2020-10-22 20:25:50
1603398572,2214120,2020-10-22 20:29:32
1603398727,2214121,2020-10-22 20:32:07
1603398749,2214122,2020-10-22 20:32:29
1603398831,2214123,2020-10-22 20:33:51
1603398838,2214124,2020-10-22 20:33:58
1603399061,2214125,2020-10-22 20:37:41
1603399248,2214126,2020-10-22 20:40:48
